Lon,Lat,TOCflux
-97,-70,86.29378231
-97,-68,96.41075959
-97,-66,93.39891544
-97,-64,94.00079579
-97,-62,94.14175744
-97,-60,92.10699219
-97,-58,94.21060612
-97,-56,92.60865195
-97,-54,91.09865127
-97,-52,99.15387562
-97,-50,114.5906859
-97,-48,121.4323468
-97,-46,112.6348253
-97,-44,107.8561958
-97,-42,101.2012694
-97,-40,87.46881741
-97,-38,78.86981475
-97,-36,85.64119626
-97,-34,107.8061442
-97,-32,97.98156037
-97,-30,79.10588996
-97,-28,48.97886771
-97,-26,69.13449115
-97,-24,92.40116199
-97,-22,116.4842198
-97,-20,150.1689113
-97,-18,182.3835284
-97,-16,200.650267
-97,-14,205.9320018
-97,-12,159.2462155
-97,-10,121.4552643
-97,-8,122.6534618
-97,-6,118.2666404
-97,-4,128.2711688
-97,-2,145.4173421
-97,0,160.4387061
-97,1,137.9550259
-97,3,81.67398302
-97,5,77.38224222
-97,7,131.5465564
-97,9,178.2032968
-97,11,179.9431524
-97,13,168.4672736
-97,15,186.3290266
-97,17,0
-97,19,0
-97,21,46.61455452
-97,23,52.5352532
-97,25,47.87629847
-97,27,27.38817753
-97,29,0
-97,31,0
-97,33,0
-97,35,0
-97,37,0
-97,39,0
-97,41,0
-97,43,0
-97,45,0
-97,47,0
-97,49,0
-97,51,0
-97,53,0
-97,55,0
-97,57,0
-97,59,0
-97,61,0
-97,63,0
-97,65,0
-97,67,0
-97,69,0
-97,71,0
-97,73,0
-97,75,0
-97,77,45.36448396
-97,79,29.41363036
-97,81,5.981785873
-97,83,6.510009243
-97,85,6.656185365
-97,87,7.082923746
-97,89,0
-95,-90,0
-95,-88,0
-95,-86,0
-95,-84,0
-95,-82,0
-95,-80,0
-95,-78,0
-95,-76,0
-95,-74,0
-95,-72,79.05202129
-95,-70,83.03125819
-95,-68,94.96833986
-95,-66,93.62445872
-95,-64,92.68414223
-95,-62,94.5897909
-95,-60,92.94388259
-95,-58,94.16782273
-95,-56,91.76789008
-95,-54,91.51447128
-95,-52,101.3851395
-95,-50,115.6261232
-95,-48,118.8261817
-95,-46,111.1832692
-95,-44,102.5499191
-95,-42,95.33893501
-95,-40,85.67159154
-95,-38,71.52093018
-95,-36,80.67821619
-95,-34,95.55403529
-95,-32,88.79334661
-95,-30,67.7747646
-95,-28,45.16180268
-95,-26,66.97735522
-95,-24,91.51785394
-95,-22,117.1122005
-95,-20,149.2692461
-95,-18,185.689798
-95,-16,209.7096583
-95,-14,225.5059524
-95,-12,179.6954611
-95,-10,130.8587288
-95,-8,127.8656486
-95,-6,122.3514917
-95,-4,133.3812755
-95,-2,148.8750262
-95,0,166.5177628
-95,1,140.222612
-95,3,83.92773441
-95,5,85.45517289
-95,7,144.7689163
-95,9,179.8141317
-95,11,179.1459365
-95,13,199.2141729
-95,15,223.6483977
-95,17,0
-95,19,101.2598348
-95,21,65.15270675
-95,23,102.8963024
-95,25,90.02595353
-95,27,35.5315793
-95,29,0
-95,31,0
-95,33,0
-95,35,0
-95,37,0
-95,39,0
-95,41,0
-95,43,0
-95,45,0
-95,47,0
-95,49,0
-95,51,0
-95,53,0
-95,55,0
-95,57,0
-95,59,0
-95,61,0
-95,63,0
-95,65,0
-95,67,0
-95,69,0
-95,71,0
-95,73,0
-95,75,0
-95,77,63.54149797
-95,79,27.67290298
-95,81,6.168212196
-95,83,6.660105383
-95,85,6.727982305
-95,87,7.107095826
-95,89,0
-93,-90,0
-93,-88,0
-93,-86,0
-93,-84,0
-93,-82,0
-93,-80,0
-93,-78,0
-93,-76,0
-93,-74,0
-93,-72,67.95715
-93,-70,85.40943973
-93,-68,92.16582742
-93,-66,93.48051471
-93,-64,92.62289957
-93,-62,94.93359884
-93,-60,91.92561407
-93,-58,90.81990157
-93,-56,91.83986482
-93,-54,90.83370625
-93,-52,102.2661926
-93,-50,115.8373364
-93,-48,117.0055146
-93,-46,109.7382743
-93,-44,100.7358585
-93,-42,93.97111941
-93,-40,81.53940458
-93,-38,73.24942974
-93,-36,81.59841401
-93,-34,93.89612022
-93,-32,86.28629653
-93,-30,45.66627881
-93,-28,44.33639499
-93,-26,67.4897353
-93,-24,89.45358187
-93,-22,112.9665644
-93,-20,145.2361471
-93,-18,185.5157331
-93,-16,220.3168836
-93,-14,235.3100845
-93,-12,204.3683198
-93,-10,144.2222889
-93,-8,133.2557242
-93,-6,124.6547365
-93,-4,136.6424405
-93,-2,159.6484407
-93,0,181.806205
-93,1,144.0903941
-93,3,83.99542147
-93,5,81.79588618
-93,7,139.057883
-93,9,179.7475862
-93,11,172.0665483
-93,13,177.6685735
-93,15,0
-93,17,0
-93,19,99.28757032
-93,21,101.1286763
-93,23,104.1888149
-93,25,86.46450433
-93,27,36.75820242
-93,29,0
-93,31,0
-93,33,0
-93,35,0
-93,37,0
-93,39,0
-93,41,0
-93,43,0
-93,45,0
-93,47,0
-93,49,0
-93,51,0
-93,53,0
-93,55,0
-93,57,0
-93,59,0
-93,61,0
-93,63,0
-93,65,0
-93,67,0
-93,69,0
-93,71,0
-93,73,0
-93,75,0
-93,77,0
-93,79,0
-93,81,6.411491798
-93,83,6.81428337
-93,85,6.792401974
-93,87,7.127479254
-93,89,0
-91,-90,0
-91,-88,0
-91,-86,0
-91,-84,0
-91,-82,0
-91,-80,0
-91,-78,0
-91,-76,0
-91,-74,0
-91,-72,66.21654821
-91,-70,92.14288195
-91,-68,90.18114343
-91,-66,93.42123296
-91,-64,92.04044773
-91,-62,95.02335275
-91,-60,92.52662695
-91,-58,89.29024414
-91,-56,91.29316019
-91,-54,92.09235571
-91,-52,102.5929119
-91,-50,113.5825868
-91,-48,114.5860335
-91,-46,108.1175587
-91,-44,98.56944418
-91,-42,92.977922
-91,-40,81.51258881
-91,-38,78.16451958
-91,-36,83.63513279
-91,-34,88.47338187
-91,-32,76.8870716
-91,-30,39.80027578
-91,-28,44.9522007
-91,-26,66.67176342
-91,-24,88.91354223
-91,-22,114.6557374
-91,-20,145.7497569
-91,-18,188.2577651
-91,-16,223.7720164
-91,-14,239.7791385
-91,-12,218.2847925
-91,-10,156.9132216
-91,-8,140.0945305
-91,-6,129.2030486
-91,-4,137.9518919
-91,-2,164.6765177
-91,0,193.3066752
-91,1,150.4206915
-91,3,109.74017
-91,5,91.44420528
-91,7,139.0825579
-91,9,189.0454259
-91,11,182.8977654
-91,13,207.0825618
-91,15,0
-91,17,0
-91,19,136.2358008
-91,21,73.83385029
-91,23,119.4359518
-91,25,63.08566655
-91,27,33.24565243
-91,29,0
-91,31,0
-91,33,0
-91,35,0
-91,37,0
-91,39,0
-91,41,0
-91,43,0
-91,45,0
-91,47,0
-91,49,0
-91,51,0
-91,53,0
-91,55,0
-91,57,0
-91,59,0
-91,61,0
-91,63,0
-91,65,0
-91,67,0
-91,69,0
-91,71,0
-91,73,0
-91,75,0
-91,77,0
-91,79,0
-91,81,6.632440764
-91,83,6.985698326
-91,85,6.855551217
-91,87,7.145277427
-91,89,0
-89,-90,0
-89,-88,0
-89,-86,0
-89,-84,0
-89,-82,0
-89,-80,0
-89,-78,0
-89,-76,0
-89,-74,0
-89,-72,60.63478098
-89,-70,91.00561865
-89,-68,93.53098966
-89,-66,93.02353886
-89,-64,92.2902645
-89,-62,95.15900545
-89,-60,92.26454701
-89,-58,89.57935672
-89,-56,90.29206808
-89,-54,93.65550739
-89,-52,103.1766348
-89,-50,111.7594319
-89,-48,112.0816365
-89,-46,105.2292722
-89,-44,98.41496057
-89,-42,90.52379882
-89,-40,86.75958966
-89,-38,85.39351822
-89,-36,84.83386646
-89,-34,84.87922113
-89,-32,66.58977066
-89,-30,36.48517904
-89,-28,44.84051563
-89,-26,64.81737201
-89,-24,87.91842437
-89,-22,116.4338979
-89,-20,149.5340735
-89,-18,191.2010986
-89,-16,226.3674597
-89,-14,241.8090144
-89,-12,219.7210873
-89,-10,168.2212375
-89,-8,148.1229547
-89,-6,135.9538884
-89,-4,145.2514901
-89,-2,171.2236689
-89,0,182.6471104
-89,1,150.0393876
-89,3,113.5529225
-89,5,96.15487929
-89,7,134.4966162
-89,9,189.602128
-89,11,183.8348107
-89,13,0
-89,15,0
-89,17,0
-89,19,0
-89,21,56.62018328
-89,23,45.70056387
-89,25,42.95657679
-89,27,25.6638328
-89,29,22.65835222
-89,31,0
-89,33,0
-89,35,0
-89,37,0
-89,39,0
-89,41,0
-89,43,0
-89,45,0
-89,47,0
-89,49,0
-89,51,0
-89,53,0
-89,55,0
-89,57,0
-89,59,0
-89,61,0
-89,63,0
-89,65,0
-89,67,0
-89,69,0
-89,71,0
-89,73,0
-89,75,0
-89,77,0
-89,79,0
-89,81,6.776959627
-89,83,7.168924752
-89,85,6.914627069
-89,87,7.159649626
-89,89,0
-87,-90,0
-87,-88,0
-87,-86,0
-87,-84,0
-87,-82,0
-87,-80,0
-87,-78,0
-87,-76,0
-87,-74,0
-87,-72,59.18061544
-87,-70,90.14339229
-87,-68,93.03981379
-87,-66,93.60779299
-87,-64,93.19154865
-87,-62,95.90892389
-87,-60,92.4305763
-87,-58,90.09089088
-87,-56,91.27641583
-87,-54,94.44228394
-87,-52,103.3918291
-87,-50,112.972295
-87,-48,111.688039
-87,-46,104.2295253
-87,-44,99.54996774
-87,-42,91.72538771
-87,-40,87.85336347
-87,-38,90.15787595
-87,-36,95.18080459
-87,-34,81.12206306
-87,-32,60.10106846
-87,-30,34.49953741
-87,-28,43.38904933
-87,-26,66.47682686
-87,-24,90.62193248
-87,-22,115.5214983
-87,-20,150.5462486
-87,-18,197.9496281
-87,-16,236.0137995
-87,-14,245.0876752
-87,-12,199.4658109
-87,-10,177.7557129
-87,-8,158.7189134
-87,-6,149.2048964
-87,-4,157.7250514
-87,-2,197.3237615
-87,0,189.6727378
-87,1,152.0172851
-87,3,112.082781
-87,5,103.7391426
-87,7,131.9171243
-87,9,174.7455868
-87,11,206.5102203
-87,13,0
-87,15,0
-87,17,66.14745427
-87,19,64.71687305
-87,21,63.58853789
-87,23,42.74690352
-87,25,34.67474745
-87,27,23.59084316
-87,29,18.08383679
-87,31,0
-87,33,0
-87,35,0
-87,37,0
-87,39,0
-87,41,0
-87,43,0
-87,45,0
-87,47,0
-87,49,0
-87,51,0
-87,53,0
-87,55,0
-87,57,0
-87,59,0
-87,61,0
-87,63,0
-87,65,0
-87,67,0
-87,69,0
-87,71,0
-87,73,0
-87,75,0
-87,77,0
-87,79,0
-87,81,0.700149834
-87,83,7.343553285
-87,85,6.962335749
-87,87,7.170522234
-87,89,0
-85,-90,0
-85,-88,0
-85,-86,0
-85,-84,0
-85,-82,0
-85,-80,0
-85,-78,0
-85,-76,0
-85,-74,43.79785601
-85,-72,69.88023656
-85,-70,91.16827825
-85,-68,94.06458432
-85,-66,94.17228189
-85,-64,93.31367999
-85,-62,96.21199241
-85,-60,90.85888256
-85,-58,88.94857891
-85,-56,92.13342651
-85,-54,95.39243815
-85,-52,103.1784922
-85,-50,117.8329808
-85,-48,117.2969714
-85,-46,108.6502133
-85,-44,103.0763201
-85,-42,92.45430266
-85,-40,89.25713211
-85,-38,90.65757834
-85,-36,91.56294188
-85,-34,68.96603687
-85,-32,50.1371086
-85,-30,33.66704634
-85,-28,43.23855419
-85,-26,69.13534368
-85,-24,97.46448636
-85,-22,120.8038795
-85,-20,161.0948947
-85,-18,207.8046102
-85,-16,238.5082635
-85,-14,249.9134534
-85,-12,213.7707055
-85,-10,183.7820981
-85,-8,177.3020915
-85,-6,180.4763325
-85,-4,186.0772391
-85,-2,204.709705
-85,0,181.3362003
-85,1,163.4835585
-85,3,141.9583725
-85,5,136.6441142
-85,7,160.8216502
-85,9,0
-85,11,0
-85,13,0
-85,15,0
-85,17,61.94869816
-85,19,76.77684434
-85,21,78.04967714
-85,23,35.13029157
-85,25,33.40324085
-85,27,22.36200406
-85,29,16.63710962
-85,31,0
-85,33,0
-85,35,0
-85,37,0
-85,39,0
-85,41,0
-85,43,0
-85,45,0
-85,47,0
-85,49,0
-85,51,0
-85,53,0
-85,55,0
-85,57,0
-85,59,0
-85,61,0
-85,63,0
-85,65,0
-85,67,0
-85,69,0
-85,71,0
-85,73,0
-85,75,0
-85,77,0
-85,79,0
-85,81,0
-85,83,7.485448359
-85,85,7.010038036
-85,87,7.181152406
-85,89,0
-83,-90,0
-83,-88,0
-83,-86,0
-83,-84,0
-83,-82,0
-83,-80,0
-83,-78,0
-83,-76,0
-83,-74,58.7241689
-83,-72,81.30803593
-83,-70,89.61181496
-83,-68,92.70020486
-83,-66,95.08433913
-83,-64,93.6564117
-83,-62,98.51219403
-83,-60,91.66383247
-83,-58,89.40010387
-83,-56,90.9723334
-83,-54,94.32069048
-83,-52,105.9857386
-83,-50,123.1429548
-83,-48,124.2279503
-83,-46,115.7806036
-83,-44,108.662523
-83,-42,99.28723881
-83,-40,99.03107633
-83,-38,97.23688187
-83,-36,81.03172191
-83,-34,57.80366515
-83,-32,44.67154307
-83,-30,33.88910932
-83,-28,46.34517057
-83,-26,65.73878407
-83,-24,98.08529899
-83,-22,123.0627481
-83,-20,165.1355032
-83,-18,205.5751508
-83,-16,230.8919704
-83,-14,246.6579852
-83,-12,221.1111409
-83,-10,197.0386425
-83,-8,211.1630514
-83,-6,240.4096593
-83,-4,247.0327232
-83,-2,231.2508356
-83,0,207.2043432
-83,1,192.2086224
-83,3,180.0738741
-83,5,170.5007494
-83,7,214.4821334
-83,9,0
-83,11,85.77184737
-83,13,56.71310648
-83,15,34.24308716
-83,17,65.24613922
-83,19,87.25625147
-83,21,122.0419327
-83,23,25.18556853
-83,25,25.1583421
-83,27,19.3323778
-83,29,0
-83,31,0
-83,33,0
-83,35,0
-83,37,0
-83,39,0
-83,41,0
-83,43,0
-83,45,0
-83,47,0
-83,49,0
-83,51,0
-83,53,0
-83,55,0
-83,57,0
-83,59,0
-83,61,0
-83,63,0
-83,65,0
-83,67,0
-83,69,0
-83,71,0
-83,73,0
-83,75,0
-83,77,0
-83,79,0
-83,81,0
-83,83,7.621323993
-83,85,7.068352184
-83,87,7.193505598
-83,89,0
-81,-90,0
-81,-88,0
-81,-86,0
-81,-84,0
-81,-82,0
-81,-80,0
-81,-78,0
-81,-76,0
-81,-74,62.00197159
-81,-72,86.75654787
-81,-70,93.85764339
-81,-68,93.56890391
-81,-66,98.31987574
-81,-64,95.84764228
-81,-62,101.293864
-81,-60,93.78753399
-81,-58,90.06002295
-81,-56,92.42746752
-81,-54,95.63652491
-81,-52,107.468586
-81,-50,131.0482499
-81,-48,136.1076661
-81,-46,130.7483031
-81,-44,120.9511496
-81,-42,109.0001171
-81,-40,107.1290525
-81,-38,95.03442695
-81,-36,74.23673408
-81,-34,55.91130599
-81,-32,43.78973181
-81,-30,39.0035131
-81,-28,52.69419971
-81,-26,74.78255061
-81,-24,95.48451309
-81,-22,128.6121481
-81,-20,169.4932324
-81,-18,196.3593338
-81,-16,207.2382477
-81,-14,218.9845088
-81,-12,242.3587521
-81,-10,252.7309962
-81,-8,292.5476469
-81,-6,319.575608
-81,-4,306.0085193
-81,-2,259.9538972
-81,0,221.6231329
-81,1,214.0757356
-81,3,214.8244944
-81,5,199.5716141
-81,7,0
-81,9,107.1389311
-81,11,72.31163003
-81,13,27.98986382
-81,15,48.15399369
-81,17,54.81189425
-81,19,64.76269197
-81,21,129.2424237
-81,23,22.36176736
-81,25,0
-81,27,0
-81,29,71.46547849
-81,31,88.8331588
-81,33,0
-81,35,0
-81,37,0
-81,39,0
-81,41,0
-81,43,0
-81,45,0
-81,47,0
-81,49,0
-81,51,0
-81,53,0
-81,55,0
-81,57,0
-81,59,0
-81,61,0
-81,63,0
-81,65,0
-81,67,0
-81,69,0
-81,71,0
-81,73,0
-81,75,0
-81,77,0
-81,79,0
-81,81,0
-81,83,7.751705075
-81,85,7.130529117
-81,87,7.206304564
-81,89,0
-79,-90,0
-79,-88,0
-79,-86,0
-79,-84,0
-79,-82,0
-79,-80,0
-79,-78,0
-79,-76,0
-79,-74,0
-79,-72,74.06247277
-79,-70,93.36170459
-79,-68,100.4283114
-79,-66,102.0326033
-79,-64,100.0329281
-79,-62,102.5590728
-79,-60,96.92449622
-79,-58,92.52619891
-79,-56,97.28669071
-79,-54,112.5291076
-79,-52,126.8318423
-79,-50,142.5717076
-79,-48,155.781747
-79,-46,157.1270586
-79,-44,135.4292662
-79,-42,115.1347524
-79,-40,105.1186402
-79,-38,83.62330281
-79,-36,68.25859972
-79,-34,55.33076266
-79,-32,45.18270458
-79,-30,41.14432634
-79,-28,56.69253792
-79,-26,89.69094578
-79,-24,118.4958963
-79,-22,147.3643317
-79,-20,173.2670031
-79,-18,182.0383262
-79,-16,179.793068
-79,-14,228.5147589
-79,-12,299.6127408
-79,-10,380.5098841
-79,-8,0
-79,-6,0
-79,-4,0
-79,-2,0
-79,0,0
-79,1,245.9875243
-79,3,205.8189568
-79,5,192.6802255
-79,7,0
-79,9,93.08861154
-79,11,57.40308267
-79,13,36.97008787
-79,15,49.83627087
-79,17,51.54869676
-79,19,58.02640388
-79,21,0
-79,23,76.20590752
-79,25,58.78470258
-79,27,31.875364
-79,29,19.73730051
-79,31,32.10348791
-79,33,0
-79,35,0
-79,37,0
-79,39,0
-79,41,0
-79,43,0
-79,45,0
-79,47,0
-79,49,0
-79,51,0
-79,53,0
-79,55,0
-79,57,0
-79,59,0
-79,61,0
-79,63,0
-79,65,0
-79,67,0
-79,69,0
-79,71,0
-79,73,0
-79,75,4.785929161
-79,77,5.299265409
-79,79,0
-79,81,0
-79,83,7.876618256
-79,85,7.194525087
-79,87,7.218147725
-79,89,0
-77,-90,0
-77,-88,0
-77,-86,0
-77,-84,0
-77,-82,0
-77,-80,0
-77,-78,0
-77,-76,0
-77,-74,0
-77,-72,58.09095572
-77,-70,87.08620284
-77,-68,105.2356975
-77,-66,103.6433253
-77,-64,103.2628589
-77,-62,103.9999045
-77,-60,99.43296879
-77,-58,93.39053313
-77,-56,104.6901814
-77,-54,136.9970816
-77,-52,130.5651599
-77,-50,146.3288463
-77,-48,127.5978993
-77,-46,106.2212757
-77,-44,115.3871586
-77,-42,106.7924744
-77,-40,88.65754346
-77,-38,74.75608959
-77,-36,63.35074872
-77,-34,51.53139748
-77,-32,45.24670121
-77,-30,42.62151471
-77,-28,67.28168229
-77,-26,102.7596098
-77,-24,133.5935381
-77,-22,159.7103634
-77,-20,165.1760717
-77,-18,175.6900202
-77,-16,183.8500805
-77,-14,262.0619593
-77,-12,357.8741543
-77,-10,0
-77,-8,0
-77,-6,0
-77,-4,0
-77,-2,0
-77,0,0
-77,1,0
-77,3,0
-77,5,0
-77,7,0
-77,9,120.6482705
-77,11,72.34275815
-77,13,43.72965644
-77,15,37.32877103
-77,17,44.28522039
-77,19,53.05611382
-77,21,82.48141684
-77,23,116.1457092
-77,25,109.0887124
-77,27,78.83134214
-77,29,51.6813866
-77,31,27.27966534
-77,33,31.24501979
-77,35,0
-77,37,0
-77,39,0
-77,41,0
-77,43,0
-77,45,0
-77,47,0
-77,49,0
-77,51,0
-77,53,0
-77,55,0
-77,57,0
-77,59,0
-77,61,0
-77,63,0
-77,65,0
-77,67,0
-77,69,0
-77,71,0
-77,73,0
-77,75,54.66374603
-77,77,67.98738467
-77,79,0
-77,81,0
-77,83,7.971767382
-77,85,7.260192119
-77,87,7.22788526
-77,89,0
-75,-90,0
-75,-88,0
-75,-86,0
-75,-84,0
-75,-82,0
-75,-80,0
-75,-78,0
-75,-76,0
-75,-74,0
-75,-72,42.060416
-75,-70,77.25067166
-75,-68,104.9412501
-75,-66,103.6360259
-75,-64,105.9392618
-75,-62,106.6153164
-75,-60,103.7906821
-75,-58,101.3898389
-75,-56,110.1006811
-75,-54,125.5161913
-75,-52,0
-75,-50,0
-75,-48,75.75157507
-75,-46,81.56837843
-75,-44,120.3252966
-75,-42,79.59212338
-75,-40,69.17599064
-75,-38,65.07641692
-75,-36,67.36245597
-75,-34,54.88253249
-75,-32,55.28683008
-75,-30,61.6877041
-75,-28,109.8512886
-75,-26,156.5135845
-75,-24,176.6498603
-75,-22,180.2746196
-75,-20,184.9193367
-75,-18,202.8825487
-75,-16,227.9845035
-75,-14,0
-75,-12,0
-75,-10,0
-75,-8,0
-75,-6,0
-75,-4,0
-75,-2,0
-75,0,0
-75,1,0
-75,3,0
-75,5,0
-75,7,0
-75,9,0
-75,11,101.4263206
-75,13,47.56132591
-75,15,60.40090092
-75,17,49.95719533
-75,19,26.15265864
-75,21,61.97164596
-75,23,95.03947408
-75,25,83.78172916
-75,27,78.32156095
-75,29,81.12732625
-75,31,58.26611268
-75,33,27.01434134
-75,35,13.69749806
-75,37,66.45224344
-75,39,0
-75,41,0
-75,43,0
-75,45,0
-75,47,0
-75,49,0
-75,51,0
-75,53,0
-75,55,0
-75,57,0
-75,59,0
-75,61,0
-75,63,0
-75,65,0
-75,67,0
-75,69,0
-75,71,0
-75,73,68.23958321
-75,75,56.58720852
-75,77,74.73845014
-75,79,96.13031363
-75,81,0
-75,83,8.042708377
-75,85,7.329183818
-75,87,7.234721485
-75,89,0
-73,-90,0
-73,-88,0
-73,-86,0
-73,-84,0
-73,-82,0
-73,-80,0
-73,-78,0
-73,-76,0
-73,-74,0
-73,-72,0
-73,-70,66.5686726
-73,-68,105.9392074
-73,-66,106.6925472
-73,-64,107.1400112
-73,-62,107.5203731
-73,-60,106.4913596
-73,-58,109.5170641
-73,-56,104.2402054
-73,-54,0
-73,-52,0
-73,-50,0
-73,-48,0
-73,-46,0
-73,-44,0
-73,-42,0
-73,-40,0
-73,-38,0
-73,-36,83.53313731
-73,-34,98.46747142
-73,-32,98.36053827
-73,-30,123.3006663
-73,-28,191.9614111
-73,-26,231.1743147
-73,-24,239.1775099
-73,-22,231.075285
-73,-20,223.9987119
-73,-18,258.8758968
-73,-16,0
-73,-14,0
-73,-12,0
-73,-10,0
-73,-8,0
-73,-6,0
-73,-4,0
-73,-2,0
-73,0,0
-73,1,0
-73,3,0
-73,5,0
-73,7,0
-73,9,0
-73,11,105.7430027
-73,13,57.34579314
-73,15,75.4400998
-73,17,63.29125319
-73,19,0
-73,21,35.74389475
-73,23,25.10824558
-73,25,19.8871642
-73,27,22.86275556
-73,29,87.88483342
-73,31,89.15070394
-73,33,92.14238317
-73,35,17.02582011
-73,37,46.46461901
-73,39,135.7359236
-73,41,0
-73,43,0
-73,45,0
-73,47,0
-73,49,0
-73,51,0
-73,53,0
-73,55,0
-73,57,0
-73,59,0
-73,61,0
-73,63,0
-73,65,0
-73,67,0
-73,69,0
-73,71,0
-73,73,49.71582967
-73,75,68.5754909
-73,77,73.10982752
-73,79,116.1403017
-73,81,0
-73,83,8.0969517
-73,85,7.404790992
-73,87,7.239382879
-73,89,0
-71,-90,0
-71,-88,0
-71,-86,0
-71,-84,0
-71,-82,0
-71,-80,0
-71,-78,0
-71,-76,0
-71,-74,0
-71,-72,0
-71,-70,0
-71,-68,106.9733144
-71,-66,101.5878382
-71,-64,106.3535969
-71,-62,107.0307232
-71,-60,107.0976904
-71,-58,99.9484288
-71,-56,88.28844198
-71,-54,0
-71,-52,0
-71,-50,0
-71,-48,0
-71,-46,0
-71,-44,0
-71,-42,0
-71,-40,0
-71,-38,0
-71,-36,0
-71,-34,0
-71,-32,0
-71,-30,0
-71,-28,260.0959736
-71,-26,281.9788962
-71,-24,308.0396679
-71,-22,296.1644753
-71,-20,288.0263613
-71,-18,319.015713
-71,-16,0
-71,-14,0
-71,-12,0
-71,-10,0
-71,-8,0
-71,-6,0
-71,-4,0
-71,-2,0
-71,0,0
-71,1,0
-71,3,0
-71,5,0
-71,7,0
-71,9,0
-71,11,135.7429948
-71,13,59.25384661
-71,15,81.38059436
-71,17,70.90325214
-71,19,0
-71,21,25.84972891
-71,23,25.76249876
-71,25,26.68306621
-71,27,24.06024891
-71,29,81.07057004
-71,31,94.51840997
-71,33,97.87628844
-71,35,79.31815198
-71,37,17.07189295
-71,39,65.78978353
-71,41,0
-71,43,0
-71,45,0
-71,47,0
-71,49,0
-71,51,0
-71,53,0
-71,55,0
-71,57,0
-71,59,0
-71,61,0
-71,63,0
-71,65,0
-71,67,0
-71,69,0
-71,71,28.69072358
-71,73,48.8694537
-71,75,59.90132697
-71,77,75.91831132
-71,79,94.75403606
-71,81,0
-71,83,8.135894483
-71,85,7.491083464
-71,87,7.244714533
-71,89,0
-69,-90,0
-69,-88,0
-69,-86,0
-69,-84,0
-69,-82,0
-69,-80,0
-69,-78,0
-69,-76,0
-69,-74,0
-69,-72,0
-69,-70,0
-69,-68,99.35230126
-69,-66,107.4757154
-69,-64,105.6878064
-69,-62,106.551468
-69,-60,104.6783741
-69,-58,87.42632594
-69,-56,0
-69,-54,0
-69,-52,0
-69,-50,0
-69,-48,0
-69,-46,0
-69,-44,0
-69,-42,0
-69,-40,0
-69,-38,0
-69,-36,0
-69,-34,0
-69,-32,0
-69,-30,0
-69,-28,0
-69,-26,0
-69,-24,0
-69,-22,0
-69,-20,0
-69,-18,0
-69,-16,0
-69,-14,0
-69,-12,0
-69,-10,0
-69,-8,0
-69,-6,0
-69,-4,0
-69,-2,0
-69,0,0
-69,1,0
-69,3,0
-69,5,0
-69,7,0
-69,9,0
-69,11,123.3534745
-69,13,62.10494119
-69,15,55.75803169
-69,17,36.01104913
-69,19,33.68104003
-69,21,28.68586263
-69,23,28.02635914
-69,25,27.54833162
-69,27,24.10722488
-69,29,75.14837359
-69,31,94.42849653
-69,33,121.3966267
-69,35,95.26963318
-69,37,37.1138152
-69,39,52.00996965
-69,41,162.0666981
-69,43,193.3851122
-69,45,0
-69,47,0
-69,49,0
-69,51,0
-69,53,0
-69,55,0
-69,57,0
-69,59,0
-69,61,0
-69,63,0
-69,65,0
-69,67,0
-69,69,0
-69,71,31.82160415
-69,73,40.57851539
-69,75,60.67826743
-69,77,0
-69,79,0
-69,81,0
-69,83,8.16033959
-69,85,7.586498005
-69,87,7.25177977
-69,89,0
-67,-90,0
-67,-88,0
-67,-86,0
-67,-84,0
-67,-82,0
-67,-80,0
-67,-78,0
-67,-76,0
-67,-74,0
-67,-72,0
-67,-70,0
-67,-68,0
-67,-66,118.6302783
-67,-64,106.9906663
-67,-62,107.8921177
-67,-60,106.3080339
-67,-58,89.4629882
-67,-56,148.6729706
-67,-54,183.4560146
-67,-52,278.7113073
-67,-50,246.1781398
-67,-48,0
-67,-46,0
-67,-44,0
-67,-42,0
-67,-40,0
-67,-38,0
-67,-36,0
-67,-34,0
-67,-32,0
-67,-30,0
-67,-28,0
-67,-26,0
-67,-24,0
-67,-22,0
-67,-20,0
-67,-18,0
-67,-16,0
-67,-14,0
-67,-12,0
-67,-10,0
-67,-8,0
-67,-6,0
-67,-4,0
-67,-2,0
-67,0,0
-67,1,0
-67,3,0
-67,5,0
-67,7,0
-67,9,0
-67,11,127.8090973
-67,13,62.48511882
-67,15,42.63134986
-67,17,41.42753304
-67,19,36.99509011
-67,21,33.15895777
-67,23,30.08013103
-67,25,28.60762724
-67,27,24.43768478
-67,29,73.2981489
-67,31,104.2264053
-67,33,118.7223511
-67,35,127.2850155
-67,37,108.1415736
-67,39,71.4402859
-67,41,172.6027923
-67,43,189.8261558
-67,45,0
-67,47,0
-67,49,0
-67,51,0
-67,53,0
-67,55,0
-67,57,0
-67,59,0
-67,61,0
-67,63,0
-67,65,0
-67,67,0
-67,69,35.44197709
-67,71,37.11193142
-67,73,42.91693069
-67,75,64.78992564
-67,77,0
-67,79,0
-67,81,0
-67,83,8.170732625
-67,85,7.588520574
-67,87,7.258649046
-67,89,0
-65,-90,0
-65,-88,0
-65,-86,0
-65,-84,0
-65,-82,0
-65,-80,0
-65,-78,0
-65,-76,0
-65,-74,0
-65,-72,0
-65,-70,0
-65,-68,0
-65,-66,105.4004893
